NUTS_ID,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
HR01,1069.0,1069.0,1069.0,1069.0,1069.0,1849.23,1852.1100000000001,1802.57,1882.22,1898.45,7074.62,6124.28,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,122.0
HR02,1069.0,1069.0,1069.0,1069.0,1069.0,3215.12,3276.04,3278.81,3279.01,3325.7599999999998,18302.75,18350.43,21971.11,25206.53,23839.3,1004.0,10893.78,9426.38,9765.97,9718.89,15868.3,13786.19,12507.640000000001,1004.0,122.0
HR03,1069.0,1069.0,1069.0,1069.0,1069.0,1501.96,1488.65,1456.16,1566.38,1570.0,2164.89,2143.19,2041.64,2486.56,2594.18,2431.92,2318.09,2218.43,2256.85,2379.4,2439.29,2299.56,2278.92,1004.0,122.0
HR04,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1004.0,1004.0,19204.16,18169.9,17759.29,20667.16,17356.53,18481.26,18866.0,1004.0,517.0,1004.0,1004.0,122.0
HR05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.0,1004.0,1004.0,1105.05,1109.3,1120.24,1076.14,1131.89,1091.46,1070.99,1004.0,122.0
HR06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.0,1004.0,1004.0,3611.39,3189.57,3532.9900000000002,3642.3799999999997,5593.54,4596.52,4158.57,1004.0,122.0
HU,74472.99,94975.2,102593.52,85182.41,125331.3,118909.26,109632.75,92342.81999999999,120540.2,104688.09,89928.07,99755.5,82211.91,95702.62,120469.94,110563.03,125461.15,114846.81999999999,118245.94,119815.01000000001,116596.78,110345.87,88122.33,102802.18000000001,1694.64
HU1,3410.35,4146.33,3994.11,3526.79,4870.29,4895.43,4753.38,3847.6600000000003,5153.27,4355.53,3238.04,3662.54,5027.13,6096.8,5947.86,5658.76,6025.9800000000005,5686.54,6252.0,6339.23,4853.3099999999995,4926.71,3821.21,1004.0,50.0
HU10,3410.35,4146.33,3994.11,3526.79,4870.29,4895.43,4753.38,3847.6600000000003,5153.27,4355.53,3238.04,3662.54,5027.13,6080.88,5921.64,5658.86,6025.9800000000005,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,50.0
HU11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986.13,1544.36,1515.48,1632.48,1560.95,1529.99,1613.11,1031.74,1035.43,1044.68,1004.0,50.0
HU12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3760.11,5407.6,5147.29,5397.51,5129.57,5725.98,5730.08,4825.65,4895.34,3780.55,1004.0,50.0
HU2,22224.43,26541.25,26167.26,21788.510000000002,29932.78,30888.0,29858.82,23028.36,30000.57,27604.98,21591.26,22472.48,32336.15,39298.09,35288.69,31493.81,35814.72,31362.44,33503.41,33411.14,32423.02,30660.13,27843.11,1004.0,50.0
HU21,6779.29,8117.59,8043.469999999999,6582.280000000001,9140.619999999999,9580.51,9140.94,7057.01,9403.11,8493.99,6561.64,7197.09,9655.74,11985.02,10921.28,10129.64,11425.06,9760.4,10930.26,10269.62,10090.81,9897.24,8580.74,1004.0,50.0
HU22,6568.08,6991.41,7837.38,7298.94,9342.79,9633.3,9194.85,8250.16,8945.039999999999,8561.61,6322.82,6672.61,10607.08,11515.44,10704.81,9688.199999999999,10976.63,9839.03,10421.41,10869.37,10484.68,10246.79,9601.53,1004.0,50.0
HU23,9576.08,12131.26,12220.42,9841.289999999999,13411.46,13636.18,13502.93,9701.2,13632.02,12529.1,9906.8,10202.83,13617.46,17341.82,15670.72,13684.03,15421.07,13770.99,14159.76,14280.119999999999,13855.58,12524.17,11668.9,1004.0,50.0
HU3,27013.88,36616.26,29809.48,26694.94,40699.97,37055.26,35821.22,29628.87,38346.96,32268.13,22383.05,25648.95,39086.82,48385.25,40475.8,37959.92,42725.42,39792.15,40141.98,41694.2,42208.74,39638.69,30168.59,1004.0,50.0
HU31,5051.39,6677.42,5961.19,5773.43,7956.37,7599.99,7131.88,6374.849999999999,7777.04,6755.46,4403.56,5417.36,8079.32,8964.94,8049.58,7913.1900000000005,8760.77,8144.7300000000005,7886.8099999999995,8538.36,8387.61,8222.23,6817.25,1004.0,50.0
HU32,10974.27,14961.66,12025.77,11314.1,16782.04,15121.93,14392.42,11639.39,16061.460000000001,13142.37,8867.97,10500.16,16033.87,19660.47,17069.33,15046.84,17431.35,16633.0,16327.11,17243.93,17315.96,16216.41,11816.94,1004.0,50.0
HU33,11687.210000000001,15676.19,13756.52,11541.42,17923.56,16295.35,16276.62,13595.33,16486.86,14350.31,10310.52,11331.51,16517.67,21238.86,17364.99,17007.94,18541.41,17022.54,17936.09,17919.96,18513.29,17208.18,13542.47,1004.0,50.0
HUZ,354.0,354.0,967.0,967.0,981.0,981.0,990.0,990.0,990.0,990.0,600.0,800.0,498.0,498.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,50.0
HUZZ,354.0,354.0,967.0,967.0,981.0,981.0,990.0,990.0,990.0,990.0,600.0,800.0,498.0,498.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,50.0
IE,24061.75,24006.04,22965.89,24221.3,26028.52,23095.52,22404.53,21716.420000000002,24175.52,22712.010000000002,22684.43,24328.79,22456.28,23815.58,24610.87,24211.48,22948.100000000002,23479.36,21349.22,23571.039999999997,21512.33,23930.6,24564.14,13259.66,728.0
IE0,11556.3,11558.5,11741.94,11739.24,11620.96,11468.2,11277.36,11323.390000000001,11880.13,12011.19,20119.98,21355.75,19979.09,20967.63,21902.22,18756.030000000002,18110.91,18473.56,16353.35,17840.3,16300.09,17594.760000000002,18014.17,995.0,633.0
IE01,5208.4,5176.1,5267.0599999999995,5277.43,5218.7,5216.47,5168.9800000000005,5202.56,5448.820000000001,5448.78,7115.98,7346.41,7111.23,7212.18,7426.67,6769.17,6607.33,1004.0,1004.0,1004.0,939.0,1004.0,1004.0,995.0,633.0
IE02,7020.3,7008.200000000001,7488.179999999999,7477.26,7418.16,7271.34,7152.99,7166.13,7500.34,7625.2,14116.07,15111.67,13958.94,14825.119999999999,15510.300000000001,12985.27,12464.93,1004.0,1004.0,1004.0,939.0,1004.0,1004.0,995.0,633.0
IE04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4364.01,4383.38,4283.15,4234.0199999999995,4295.14,4279.34,4307.75,4150.91,4126.07,4153.0199999999995,995.0,633.0
IE05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8885.09,8990.289999999999,8915.56,8552.64,8662.43,8014.06,8786.77,8249.89,8735.42,9020.66,995.0,633.0
IE06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6206.37,6831.37,6806.89,6521.31,6704.11,6067.58,6735.96,5654.02,6680.25,6775.58,995.0,633.0
IEZ,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1004.0,1004.0,1004.0,1004.0,1004.0,939.0,1004.0,1004.0,995.0,633.0
IEZZ,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1069.0,1004.0,1004.0,1004.0,1004.0,1004.0,939.0,1004.0,1004.0,995.0,633.0
IS,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,373.0,3764.17,3808.3599999999997,3619.24,3269.6499999999996,4292.19,929.07,4283.71,4078.5099999999998,3992.97,4302.54,4323.01,4350.07,1208.09,717.0
IS0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,373.0,3739.41,3768.72,3617.52,3268.7999999999997,4278.8,1004.0,1004.0,1004.0,1004.0,4238.070000000001,4252.84,4231.36,1121.68,717.0
IS00,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,373.0,3739.41,3768.72,3617.52,3268.7999999999997,4278.8,0.0,0.0,0.0,0.0,4238.070000000001,4252.84,4231.36,1121.68,717.0
IT,277029.12,267865.74,271850.37,237727.0,272696.68,274829.26,190470.63999999998,252542.2,270253.86,202143.41,188980.65,176891.38,153436.05,171162.54,179720.66,165043.92,257412.54,325819.94,360294.19,364231.5,376471.97,359735.79000000004,331432.24,276453.72000000003,2038.9200000000003
ITC,31635.710000000003,33614.560000000005,33236.78,29414.01,33265.74,33086.09,31055.77,30681.7,765.0,704.0,24769.670000000002,25440.8,20975.4,12964.9,40334.01,19500.32,44119.56,73808.81,82188.81,80013.99,86920.48999999999,85997.78,73534.8,951.0,9.0
ITC1,13536.83,13124.47,12192.73,11306.16,12642.14,12646.02,11891.08,11907.65,765.0,704.0,11504.27,12125.550000000001,12385.34,6939.58,12511.75,9586.81,14098.75,20102.8,20027.45,18731.93,18985.07,19141.06,16577.88,951.0,9.0
ITC2,857.6999999999999,868.7,808.5,805.4,827.4,854.4,696.2,749.9,765.0,704.0,1687.45,810.5,790.4,733.66,750.03,870.79,1179.85,1121.67,1119.09,1120.0,1127.8,1133.53,1123.43,951.0,9.0
ITC3,887.37,869.77,867.87,853.88,881.99,843.49,687.59,773.09,765.0,704.0,1411.77,1306.99,760.1899999999999,746.06,1370.67,907.9,1218.58,1169.38,1190.52,1204.17,1200.41,1199.72,1189.85,951.0,9.0
ITC4,18342.8,20740.920000000002,21356.38,18437.27,20987.61,15051.99,19406.7,19071.760000000002,765.0,704.0,21773.14,22364.71,8171.8099999999995,6738.83,14218.3,10409.14,30829.18,54426.96,62863.810000000005,61969.87,68619.24,67535.55,57655.76,951.0,9.0
ITD,37151.34,36251.32,38715.96,30000.4,36936.87,39565.04,32120.18,34277.44,765.0,704.0,29839.18,36788.49,31948.71,18660.79,32058.84,758.0,1069.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,951.0,9.0
ITD1,1216.3,1204.3,1289.6,1275.6,1324.2,1325.0,1136.3,1239.3,765.0,704.0,1736.73,2004.52,1537.0,744.04,748.81,758.0,1069.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,951.0,9.0
ITD2,928.3,966.8000000000001,1076.1,1045.6,1102.7,1126.2,959.6,2021.5,765.0,704.0,1642.93,1713.4299999999998,1257.35,739.86,650.99,758.0,1069.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,951.0,9.0
ITD3,15376.74,15057.78,16079.57,12637.94,17114.03,17910.99,14069.550000000001,15236.19,765.0,704.0,16267.11,16440.8,12865.05,9147.58,14626.95,758.0,1069.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,951.0,9.0
ITD4,4884.33,5114.89,5441.37,3762.31,4018.09,4383.21,3771.11,4273.59,765.0,704.0,4582.59,5305.79,5019.51,3201.13,5723.07,758.0,1069.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,951.0,9.0
ITD5,17132.18,16364.65,17481.22,13931.66,16141.64,17655.84,14336.23,13933.85,765.0,704.0,14870.77,15710.92,13541.970000000001,7752.25,13634.8,758.0,1069.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,951.0,9.0
ITE,22539.22,20895.12,22760.010000000002,18359.84,22225.88,21151.29,18152.88,17867.3,765.0,704.0,16142.119999999999,18006.03,19639.9,7164.91,11685.15,758.0,1069.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,951.0,9.0
ITE1,6450.95,5785.93,6381.81,5047.31,6721.990000000001,5701.42,4888.33,5052.28,765.0,704.0,5573.57,4983.39,5981.26,2299.4900000000002,3514.9700000000003,758.0,1069.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,951.0,9.0
ITE2,4465.96,4247.11,4395.93,3871.84,4505.42,4591.05,3925.6800000000003,4208.26,765.0,704.0,4603.89,4541.26,4976.23,3022.0,5644.67,758.0,1069.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,951.0,9.0
ITE3,6830.67,6537.9,7445.23,6059.55,6626.52,7288.14,5895.5,5609.28,765.0,704.0,4756.85,4703.68,5694.29,2315.57,4614.95,758.0,1069.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,951.0,9.0
ITE4,6780.42,6313.38,6526.61,5370.35,6445.25,5723.88,5069.67,4818.79,765.0,704.0,5241.33,5681.05,4691.4,1729.78,2820.36,758.0,1069.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,951.0,9.0
ITF,26127.78,24279.78,27353.26,23939.85,27108.93,25454.28,23527.94,22632.72,765.0,704.0,21171.92,20010.69,24105.850000000002,7205.87,21294.54,19562.53,28682.32,37531.68,39266.81,39041.9,38840.79,38297.21,37295.43,951.0,9.0
ITF1,3769.64,3668.8599999999997,3671.94,3318.32,3524.89,3471.69,3110.05,3092.52,765.0,704.0,3544.7200000000003,3605.27,3776.48,1908.1000000000001,4742.61,3298.57,4520.24,5363.49,5583.86,5422.46,5436.17,5442.11,5202.39,951.0,9.0
ITF2,2673.69,2676.55,2700.86,2469.27,2389.79,2163.01,2071.19,2324.0,765.0,704.0,1967.02,1950.95,2027.14,1091.97,2071.68,1939.98,2469.91,2846.27,2839.95,3094.05,3092.71,3024.45,3490.55,951.0,9.0
ITF3,5601.08,5352.72,5668.18,5092.43,5327.49,5084.96,4779.29,4350.56,765.0,704.0,4880.81,4845.76,4454.59,2084.84,4680.84,3848.58,7891.19,13076.32,14020.98,13724.56,13865.26,13512.24,13003.77,951.0,9.0
ITF4,10317.98,8753.98,10524.39,9028.81,10931.46,10242.51,9425.5,8728.96,765.0,704.0,8272.210000000001,7962.39,8310.79,2834.2400000000002,9126.81,8183.58,11109.73,11975.84,12324.53,12292.5,12046.71,11863.68,11245.53,951.0,9.0
ITF5,3982.66,3857.15,3921.5,3593.96,4395.3,4479.09,3593.35,3779.1200000000003,765.0,704.0,3674.0099999999998,3338.68,4239.95,1601.2,5034.93,3228.74,4119.95,4683.04,4891.85,4879.7,4877.15,4876.45,4793.65,951.0,9.0
ITF6,4063.22,4178.02,4180.91,3751.85,3995.19,3593.7,3258.93,3398.28,765.0,704.0,3571.54,2582.53,3026.46,1340.5,3125.01,2853.15,3916.48,4606.84,4625.91,4648.82,4542.92,4598.39,4579.650000000001,951.0,9.0
ITG,13370.23,13279.76,11927.59,13499.69,14137.640000000001,11757.76,11317.44,10699.539999999999,765.0,704.0,11316.73,9802.85,10546.74,2472.46,11557.74,10657.369999999999,16988.54,26213.329999999998,25621.63,25552.69,24313.48,24394.87,23175.14,951.0,9.0
ITG1,8393.87,8274.65,7108.91,8786.42,9078.33,7863.76,7713.47,7792.34,765.0,704.0,8219.22,8097.08,7354.75,2140.47,8340.94,7247.04,9264.25,11771.31,11279.24,11265.51,11564.87,11583.74,11422.95,951.0,9.0
ITG2,5639.45,5667.91,5481.58,5376.37,5750.3,4632.39,4145.57,3513.9900000000002,765.0,704.0,3982.87,4130.86,3682.5699999999997,1063.51,4351.03,4168.33,8793.42,15446.06,15346.44,15291.1,13752.64,13815.14,12756.24,951.0,9.0
ITH,663.0,663.0,663.0,663.0,691.0,700.0,533.0,598.0,765.0,704.0,628.0,596.0,554.0,717.0,5893.85,26156.079999999998,44918.44,66262.59,69599.33,75746.1,79403.21,70872.44,67142.65,951.0,9.0
ITH1,663.0,663.0,663.0,663.0,691.0,700.0,533.0,598.0,765.0,704.0,628.0,596.0,554.0,717.0,1101.42,1281.71,1794.43,2013.1599999999999,1983.1100000000001,1993.94,1980.17,2032.64,2034.6399999999999,951.0,9.0
ITH2,663.0,663.0,663.0,663.0,691.0,700.0,533.0,598.0,765.0,704.0,628.0,596.0,554.0,717.0,892.03,1065.35,1513.03,1500.3600000000001,1492.23,1496.47,1497.99,1362.78,1486.54,951.0,9.0
ITH3,663.0,663.0,663.0,663.0,691.0,700.0,533.0,598.0,765.0,704.0,628.0,596.0,554.0,717.0,2295.37,11168.44,13557.14,16776.48,17170.52,17474.420000000002,19934.63,19604.989999999998,19095.14,951.0,9.0
ITH4,663.0,663.0,663.0,663.0,691.0,700.0,533.0,598.0,765.0,704.0,628.0,596.0,554.0,717.0,1065.12,3614.66,4741.7,5727.21,5631.35,5620.13,4100.59,4732.21,5812.53,951.0,9.0
ITH5,663.0,663.0,663.0,663.0,691.0,700.0,533.0,598.0,765.0,704.0,628.0,596.0,554.0,717.0,3015.93,12057.92,27588.370000000003,44261.51,47338.19,53177.21,55905.869999999995,47155.89,42729.950000000004,951.0,9.0
ITI,663.0,663.0,663.0,663.0,691.0,700.0,533.0,598.0,765.0,704.0,628.0,596.0,554.0,717.0,5100.42,13854.78,24003.83,31654.829999999998,39917.55,39813.479999999996,39363.15,37814.74,34017.06,951.0,9.0
ITI1,663.0,663.0,663.0,663.0,691.0,700.0,533.0,598.0,765.0,704.0,628.0,596.0,554.0,717.0,2227.09,4651.63,8781.0,10624.699999999999,15095.65,15163.89,14964.57,13975.61,11872.59,951.0,9.0
ITI2,663.0,663.0,663.0,663.0,691.0,700.0,533.0,598.0,765.0,704.0,628.0,596.0,554.0,717.0,1330.5,4169.91,4674.58,6133.39,6969.13,6852.59,6567.21,5449.37,5077.12,951.0,9.0
ITI3,663.0,663.0,663.0,663.0,691.0,700.0,533.0,598.0,765.0,704.0,628.0,596.0,554.0,717.0,1573.57,4149.01,5584.650000000001,6903.89,7155.53,7065.91,7058.73,7062.18,5706.3099999999995,951.0,9.0
ITI4,663.0,663.0,663.0,663.0,691.0,700.0,533.0,598.0,765.0,704.0,628.0,596.0,554.0,717.0,1826.27,3676.38,8170.82,11005.01,13709.27,13742.99,13784.6,14339.68,14373.130000000001,951.0,9.0
ITZ,663.0,663.0,663.0,663.0,691.0,700.0,533.0,598.0,765.0,704.0,628.0,596.0,554.0,717.0,619.0,758.0,1069.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,951.0,9.0
ITZZ,663.0,663.0,663.0,663.0,691.0,700.0,533.0,598.0,765.0,704.0,628.0,596.0,554.0,717.0,619.0,758.0,1069.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,951.0,9.0
LT,33937.659999999996,32200.95,32906.82,40283.38,44387.35,52113.41,43204.44,49865.68,51587.71,56468.22,51025.79,54903.54,63180.7,60479.590000000004,64696.57,65693.11,60177.62,58515.01,53044.27,61605.98,68569.28,61575.85,64224.73,54909.86,1264.5
LT0,23878.71,19976.420000000002,21422.59,20575.17,21281.97,22002.05,18912.85,22597.06,23298.31,8498.5,8759.2,8887.8,9031.8,21999.83,23630.26,23144.16,21339.65,21166.37,19101.38,22031.35,26668.87,24476.06,44898.9,1004.0,99.0
LT01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069.0,0.0,0.0,1004.0,1004.0,1004.0,2243.22,2387.12,2516.77,2420.29,2329.5299999999997,2263.25,2457.94,2691.3199999999997,2512.83,2812.95,1004.0,99.0
LT02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069.0,0.0,0.0,1004.0,1004.0,1004.0,19073.11,20486.03,21631.370000000003,19923.4,19840.850000000002,16929.0,20577.4,22051.85,20092.73,22269.72,1004.0,99.0
LTZ,902.0,837.0,851.0,1055.0,1055.0,1055.0,1055.0,1069.0,1069.0,1069.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,995.0,1004.0,1004.0,1004.0,1004.0,1004.0,99.0
LTZZ,902.0,837.0,851.0,1055.0,1055.0,1055.0,1055.0,1069.0,1069.0,1069.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,995.0,1004.0,1004.0,1004.0,1004.0,1004.0,99.0
LU,5792.12,5476.67,3931.67,3816.96,4327.31,3809.11,3671.93,3956.85,4121.56,4338.42,4327.68,4089.48,4677.82,4573.64,4719.35,4291.31,4418.58,4615.63,4401.03,4367.44,4445.98,5056.36,4430.78,4348.16,294.0
LU0,5359.86,5078.55,3465.13,3374.36,3826.91,3549.3,3415.62,3714.9300000000003,3814.57,3833.94,3574.6400000000003,3386.01,3933.21,3792.72,3964.7799999999997,3570.8199999999997,3734.37,3923.14,3714.49,3684.27,3787.41,4364.47,3719.38,3650.3,294.0
LU00,5552.24,5262.16,3678.64,3582.29,4053.78,3756.5499999999997,3628.9900000000002,3714.9300000000003,3814.57,3833.94,3828.14,3628.38,4174.72,4053.1099999999997,4220.61,3570.8199999999997,3734.37,3923.14,3714.49,3684.27,3787.41,4364.47,3719.38,3650.3,294.0
LUZ,990.0,990.0,990.0,990.0,990.0,990.0,990.0,990.0,990.0,925.0,1004.0,967.0,958.0,958.0,949.0,1004.0,1004.0,939.0,939.0,1004.0,995.0,1004.0,1004.0,995.0,294.0
LUZZ,990.0,990.0,990.0,990.0,990.0,990.0,990.0,990.0,990.0,925.0,1004.0,967.0,958.0,958.0,949.0,1004.0,1004.0,939.0,939.0,1004.0,995.0,1004.0,1004.0,995.0,294.0
LV,24955.510000000002,21673.11,20738.82,19763.63,20969.18,23554.11,23253.55,31179.78,27965.09,25860.88,15784.81,18167.97,22563.53,22033.52,22154.24,27149.75,26261.27,25921.36,22776.53,29250.829999999998,31241.0,28366.059999999998,29630.399999999998,17622.54,943.2
LV0,21429.16,18180.81,16894.03,16016.57,17079.46,18864.11,19191.19,24797.49,19234.4,17825.93,15461.44,14882.130000000001,18536.9,18649.37,17859.57,17664.59,809.0,614.0,809.0,800.0,809.0,19003.0,19823.2,10310.6,943.2
LV00,21429.16,18180.81,16894.03,16016.57,17079.46,18864.11,19191.19,24797.49,19234.4,17825.93,15461.44,14882.130000000001,18536.9,18649.37,17859.57,17664.59,0.0,0.0,0.0,0.0,0.0,19003.0,19823.2,10310.6,943.2
LVZ,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1069.0,1069.0,1004.0,1004.0,939.0,1004.0,679.0,679.0,809.0,614.0,809.0,800.0,809.0,614.0,800.0,860.0,341.0
LVZZ,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1004.0,1069.0,1069.0,1004.0,1004.0,939.0,1004.0,679.0,679.0,809.0,614.0,809.0,800.0,809.0,614.0,800.0,860.0,341.0
ME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1614.88,1663.1,1670.17,1664.98,1688.35,1652.67,1762.16,1774.34,1755.3799999999999,1827.68,1812.01,1817.1000000000001,1810.46,1828.75,1790.58,1769.84,525.0,525.0
ME0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1487.48,1495.45,1498.36,1495.05,1513.92,1502.95,1528.72,1553.65,1554.64,1004.0,1004.0,1004.0,1004.0,1004.0,1590.11,1581.1,525.0,525.0
ME00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1487.48,1495.45,1498.36,1495.05,1513.92,1502.95,1528.72,1553.65,1554.64,0.0,0.0,0.0,0.0,0.0,1590.11,1581.1,0.0,525.0
MK,8836.64,8236.2,7467.18,6980.08,7577.65,9600.15,9307.42,8856.62,9452.35,9355.72,9397.47,9287.77,9050.539999999999,9680.29,10176.53,9159.710000000001,10368.89,9080.92,10052.33,9850.6,10059.35,9821.289999999999,10125.96,6444.94,451.07
MK0,5645.74,5374.9,5773.45,5523.0599999999995,5743.63,6607.05,6424.08,6163.33,6517.54,6368.41,6421.59,6417.81,6394.96,6733.31,7152.22,6273.99,990.0,1004.0,995.0,995.0,995.0,6951.42,7157.95,3867.88,451.07
MK00,5645.74,5374.9,5773.45,5523.0599999999995,5743.63,6607.05,6424.08,6163.33,6517.54,6368.41,6421.59,6417.81,6394.96,6733.31,7152.22,6273.99,0.0,0.0,0.0,0.0,0.0,6951.42,7157.95,3867.88,451.07
MT,1282.2,1261.2,1280.9,1296.01,1266.79,1272.56,1270.33,1259.47,1272.14,1290.9,1292.5,1308.81,1177.91,1284.1,1280.64,1211.75,1173.71,1199.28,1076.98,1089.44,1170.11,1178.13,1174.18,1135.28,874.0
MT0,1178.8,1165.5,1182.2,1185.91,1172.69,1171.72,1158.32,1153.22,1161.22,1181.12,1172.05,1189.17,1174.52,1159.33,1156.46,1090.23,1004.0,1004.0,930.0,939.0,995.0,1080.75,1078.68,1047.22,874.0
MT00,1178.8,1165.5,1182.2,1185.91,1172.69,1171.72,1158.32,1153.22,1161.22,1181.12,1172.05,1189.17,1174.52,1159.33,1156.46,1090.23,1004.0,1004.0,930.0,939.0,995.0,1080.75,1078.68,1047.22,874.0
MTZ,1055.0,1055.0,1055.0,1055.0,1055.0,1055.0,1055.0,1055.0,1055.0,1055.0,1069.0,1069.0,1069.0,1069.0,1069.0,1004.0,1004.0,1004.0,930.0,939.0,995.0,1004.0,1004.0,1004.0,874.0
MTZZ,1055.0,1055.0,1055.0,1055.0,1055.0,1055.0,1055.0,1055.0,1055.0,1055.0,1069.0,1069.0,1069.0,1069.0,1069.0,1004.0,1004.0,1004.0,930.0,939.0,995.0,1004.0,1004.0,1004.0,874.0
NL,60455.85,55241.18,57118.81,56357.03,59407.49,57298.07,54722.9,73067.67,79264.92,71827.01,56512.59,53218.39,56683.62,55891.44,59864.01,52652.79,40423.28,50971.65,52951.31,43131.36,42947.090000000004,41964.94,57708.439999999995,51239.38,521.0
NL1,7843.48,7416.33,7346.87,9101.26,10159.29,10505.1,7585.67,9157.2,9631.06,10846.38,15067.38,15557.08,15537.390000000001,14818.44,15958.300000000001,9557.25,9438.61,11855.99,9786.59,10086.82,10461.16,10202.08,10411.23,726.0,396.0
NL11,3842.5499999999997,3684.4700000000003,3641.3,3970.23,4476.34,4603.59,3973.04,3917.19,4121.07,4811.79,6755.9400000000005,6907.2,7002.59,6660.71,7358.4,4283.16,4249.45,5087.51,4490.95,4604.7300000000005,4645.14,4534.11,4685.4800000000005,726.0,396.0
NL12,1984.29,1939.87,1923.51,2664.72,2762.85,2896.2400000000002,2025.1100000000001,2967.33,3137.0699999999997,3056.89,3550.23,3361.79,3414.4,3403.9700000000003,3499.3199999999997,2492.2599999999998,2520.7599999999998,3157.8900000000003,2730.16,2738.69,2819.43,2727.64,2773.68,726.0,396.0
NL13,3606.56,3382.0,3371.27,4056.43,4510.5,4597.13,3317.1,4382.87,4483.23,4697.610000000001,6352.24,6873.04,6706.43,6339.72,6798.47,3937.85,4118.37,5052.64,4017.49,4195.36,4430.64,4392.349999999999,4347.58,726.0,396.0
NL2,5908.07,5530.68,5472.54,9438.05,10246.56,9974.74,5499.9,9012.2,9754.470000000001,10318.97,12418.390000000001,12969.33,13043.529999999999,12628.65,13262.83,8328.17,8725.83,11712.98,8622.11,8809.4,9054.48,8761.75,8905.32,726.0,396.0
NL21,1888.24,1839.92,1863.03,3730.49,3995.41,3985.24,1851.85,3776.37,4087.06,3969.78,4056.19,4253.2,4439.849999999999,4139.25,4248.2,2956.19,3480.77,4485.52,3206.38,3297.1299999999997,3543.03,3427.09,3449.06,726.0,396.0
NL22,2166.61,2064.85,2092.53,4050.41,4444.97,4270.21,2120.02,3977.4700000000003,4373.12,4405.5,4518.51,4736.3099999999995,4681.03,4650.21,4917.66,3353.69,3560.07,4908.110000000001,3507.8599999999997,3615.8199999999997,3642.92,3699.27,4731.94,726.0,396.0
